establishment_name,state,naics_code,inspection_date,year
"PATEL BROTHERS OF PINEVILLE, LLC",NC,445110.0,2013-12-09,2013
SAGEWOOD ENTERPRISES LLC,OR,445110.0,2012-08-17,2012
"PW SUPERMARKETS, INC.",CA,445110.0,2007-02-27,2007
FOOD CITY,TN,445110.0,2004-03-30,2004
SUPERVALU HOLDINGS INC,WA,445110.0,2016-05-31,2016
THE KROGER COMPANY,GA,445110.0,2014-10-27,2014
SAVON FOODS SUPER STORE INC,MI,445110.0,2003-07-07,2003
"MARKET BASKET PRODUCE, INC.",MA,445110.0,2009-11-07,2009
VALLARTA SUPERMARKETS #8,CA,445110.0,2013-11-15,2013
SUPERMERCADO MR SPECIAL INC,PR,445110.0,2003-10-28,2003
STATER BROS. MARKETS #90,CA,445110.0,2009-02-09,2009
SHERMS THUNDERBIRD MARKET INC,OR,445110.0,2009-08-04,2009
SMITHS MARKETPLACE,UT,445110.0,2005-04-26,2005
"SCHOFIELD BARRACKS-DEFENSE COMMISSARY AGENCY DECA WEST, PACIFIC AREA",HI,445110.0,2016-03-16,2016
FOOD LION LLC,TN,445110.0,2012-01-19,2012
"THE GREAT ATLANTIC & PACIFIC TEA COMPANY, INC.",CT,445110.0,2009-10-13,2009
SPARTAN STORES INC,MI,445110.0,2007-12-07,2007
PLAINFIELD FRUIT & PRODUCE,NJ,445110.0,2005-03-28,2005
DOD DEFENSE COMMISSARY AGENCY HEADQUARTERS,TX,445110.0,2014-10-16,2014
NORMAN R COMBS ETHEL M COMBS,OR,445110.0,2008-07-16,2008
CASH & CARRY STORES LLC,OR,445110.0,2016-08-12,2016
ALFA LEISURE INC,CA,445110.0,2008-06-23,2008
WHOLE FOODS MARKET,CA,445110.0,2005-04-13,2005
STORE: #7523,MD,445110.0,2005-07-27,2005
KROGER CO.,TX,445110.0,2013-01-02,2013
ROBERT & JUDY LIND A PARTNERSHIP,OR,445110.0,2009-03-10,2009
FIESTA FOODS OF YAKIMA,WA,445110.0,2012-05-25,2012
SHUANG HUR SUPERMARKET,MN,445110.0,2008-11-05,2008
GIANT FOOD STORES,PA,445110.0,2005-12-19,2005
"ALBERTSONS, LLC #155",NV,445110.0,2013-10-17,2013
KCY CORP.,NY,445110.0,2006-09-05,2006
SAFEWAY INC,CA,445110.0,2011-05-18,2011
STEW LEONARD'S,CT,445110.0,2009-05-06,2009
RIDLEY'S FOOD CORP DBA RIDLEY'S FAMILY MARKETS,WY,445110.0,2013-02-19,2013
FT. JACKSON COMMISSARY,SC,445110.0,2003-09-08,2003
FOOD LION STORE #1196,VA,445110.0,2005-07-25,2005
C-TOWN/DON BAUTASTA FOOD CORP.,NY,445110.0,2005-03-26,2005
"VIKING VILLAGE, INC.",WI,445110.0,2015-07-16,2015
FASTSHOP,WA,445110.0,2004-11-03,2004
"SELLERS, INC DBA SUNFLOWER FOOD STORE",MS,445110.0,2010-03-10,2010
RANCHITO SUPER MARKETS,CA,445110.0,2014-01-16,2014
ALBERTSONS INC,CA,445110.0,2006-03-29,2006
KTA SUPER STORES,HI,445110.0,2012-10-30,2012
"A. RUSSO & SONS, INC.",MA,445110.0,2016-09-16,2016
KROGER #436,MI,445110.0,2015-08-18,2015
PAYLESS SUPERMARKET,MP,445110.0,2004-08-27,2004
RALPHS GROCERY COMPANY,CA,445110.0,2010-01-07,2010
VONS GROCERY STORE #2152 (SAFEWAY INC),CA,445110.0,2007-06-14,2007
SUPER MERCADO MI TIERRA,CA,445110.0,2006-10-20,2006
MEIJER LIMITED PARTNERSHIP,IL,445110.0,2016-08-26,2016
KROGER,VA,445110.0,2012-08-22,2012
WHOLE FOODS MARKET,NY,445110.0,2014-09-25,2014
SUPERMERCADOS SELECTOS SALINAS INC,PR,445110.0,2015-02-03,2015
ALBERTSONS #444,WA,445110.0,2008-05-13,2008
A.M.O. ENTERPRISES,TX,445110.0,2012-08-21,2012
THE GREAT A & P TEA CO.,NJ,445110.0,2008-01-14,2008
GRESHAM GROCERY OUTLET INC,OR,445110.0,2009-04-07,2009
"FOOD LION, LLC - STORE 2216",NC,445110.0,2012-02-28,2012
"JEWEL FOOD STORES, INC.",IL,445110.0,2004-11-15,2004
TOPS LLC,PA,445110.0,2010-06-24,2010
SAFEWAY #1211,CA,445110.0,2006-07-25,2006
SAFEWAY,CA,445110.0,2006-08-10,2006
COLOSIMO JOES LLC,UT,445110.0,2010-03-16,2010
U.S. DEPARTMENT OF HOMELAND SECURITY - U.S. COAST GUARD EXCHANGE (CGX),CA,445110.0,2013-01-30,2013
SUPER 1 FOODS AND DISCOUNT PHARMACY,LA,445110.0,2015-11-12,2015
SAFEWAY INC,OR,445110.0,2016-04-14,2016
"2000 FOODS, LLC",NC,445110.0,2013-05-09,2013
"AVICO DISTRIBUTING, INC.",NY,445110.0,2007-02-22,2007
MARIANAS ENTERPRISES,NV,445110.0,2016-02-01,2016
STATER BROTHERS (STORE #98),CA,445110.0,2011-10-21,2011
NEW SEASONS MARKET INC,OR,445110.0,2009-07-10,2009
TRADER JOES CO,OR,445110.0,2007-10-05,2007
DEFENSE COMMISSARY AGENCY - OLF IMPERIAL BEACH,CA,445110.0,2010-11-03,2010
SPOKANE GROCERY OUTLET,WA,445110.0,2014-12-15,2014
RAINBOW FINER FOODS,IL,445110.0,2009-09-09,2009
JOYA FOOD ENTERPRISES INC DBA VALLARTA SUPRMKTS,CA,445110.0,2010-06-25,2010
PLAZA WENATCHEE,WA,445110.0,2013-10-31,2013
"CARDENAS MARKETS, INC.",CA,445110.0,2012-10-16,2012
WINCO FOODS INC,OR,445110.0,2003-12-04,2003
WINCO FOODS,CA,445110.0,2013-04-18,2013
GRUPO QUINONES SUPERMERCADO INC,PR,445110.0,2015-06-11,2015
"SAFEWAY INC., VONS DIVISION",CA,445110.0,2011-05-27,2011
CELESTIAL NATURAL FOODS INC,HI,445110.0,2016-10-21,2016
FRED MEYER STORES INC,WA,445110.0,2016-02-25,2016
D & G GLOBAL INVESTMENT INC,HI,445110.0,2016-01-19,2016
"PENN DUTCH FOOD CENTER, INC.",FL,445110.0,2014-02-06,2014
C&S WHOLESALE GROCERS INC.,NJ,445110.0,2007-02-09,2007
FIVE POINTS FAMILY FOODS,OH,445110.0,2006-06-14,2006
"BREEN'S MARKET, INC.",NY,445110.0,2015-04-02,2015
WHOLE FOODS MARKET PACIFIC NORTHWEST INC,OR,445110.0,2009-02-03,2009
INSERRA SUPERMARKETS INC. PATSYS SHOP-RITE OF LYND,NJ,445110.0,2006-05-03,2006
DEFENSE COMMISSARY AGENCY,AZ,445110.0,2013-05-14,2013
FOOD LION,SC,445110.0,2008-03-27,2008
TOZIER'S MARKET,ME,445110.0,2014-12-04,2014
ROSAUERS SUPERMARKET #2,WA,445110.0,2012-01-11,2012
ATLANTA ORIENTAL FOOD WHOLESALE COMPANY,GA,445110.0,2015-05-14,2015
RIAGO INC,PR,445110.0,2015-05-26,2015
GIANT EAGLE,OH,445110.0,2004-11-01,2004
HANNAFORD SUPERMARKET,ME,445110.0,2008-08-27,2008
FAIRWAY MARKET,NY,445110.0,2012-05-30,2012
JERRY'S SUPERMARKET,RI,445110.0,2005-09-12,2005
TRADER JOES,WA,445110.0,2006-10-09,2006
SAFEWAY INC,OR,445110.0,2009-06-01,2009
"WELCOME MARKET, INC.",CA,445110.0,2015-12-17,2015
COSENTINO'S PRICE CHOPPER,MO,445110.0,2013-11-06,2013
JAY C FOOD STORE PLUS #90,IN,445110.0,2011-06-30,2011
"WEST POINT, THE UNITED STATES MILITARY ACADEMY",NY,445110.0,2009-10-06,2009
TNT GARNER INC.,NV,445110.0,2014-09-29,2014
ORNER VENTURES INC,OR,445110.0,2015-04-30,2015
"NAMDOR INC., DBA GRISTEDE'S FOOD INC.",NY,445110.0,2003-03-18,2003
DE INC DBA SHOPPERS MARKET PLUS,MI,445110.0,2015-10-21,2015
ROTH IGA FOODLINER INCORPORATED,OR,445110.0,2003-09-04,2003
"MARLTON SUPERMARKETS, INC.",NJ,445110.0,2006-04-14,2006
"FARM FOODS, INC. DBA PIGGLY WIGGLY (STORE 57)",NC,445110.0,1995-03-07,1995
SAFEWAY INC,OR,445110.0,2010-08-31,2010
CITY FARM MARKET INC,CA,445110.0,2010-04-14,2010
SAFEWAY INCORPORATED,AK,445110.0,2008-11-17,2008
"FRESH ENCOUNTER, INC.",OH,445110.0,2012-07-05,2012
K E MCKAYS MARKET OF COOS BAY INC,OR,445110.0,2012-12-04,2012
VON'S STORE #2818,CA,445110.0,2009-11-23,2009
HILL & HILL ASSOC,MI,445110.0,2013-11-20,2013
SUPERMERCADO SIEMPRE INC,PR,445110.0,2015-04-07,2015
COBORNS INC,MN,445110.0,2005-01-25,2005
SUPERMERCADOS MAXIMO INC,PR,445110.0,2014-12-11,2014
CHESTERS MARKET INC,OR,445110.0,2008-02-25,2008
ALBERTSON'S #249,WA,445110.0,2008-12-30,2008
"SUPERVALU, INC.",VA,445110.0,2016-06-07,2016
"INGLES MARKETS, INCORPORATED",NC,445110.0,2009-05-11,2009
THE FRED W. ALBRECHT GROCERY COMPANY,OH,445110.0,2013-02-06,2013
WINCO FOODS #51,WA,445110.0,2008-11-13,2008
"WAL-MART ASSOCIATES, INC.",NC,445110.0,2008-12-05,2008
GERMAN R ROMAN VELEZ,PR,445110.0,2016-06-16,2016
STOP & SHOP,MA,445110.0,2005-05-04,2005
TAWA SUPERMARKET INC,CA,445110.0,2006-12-18,2006
"ECONO RIAL, INC.",PR,445110.0,2016-04-05,2016
GLENS MARKET,MI,445110.0,2012-07-06,2012
"BARRETO E HIJOS, INC.",PR,445110.0,2015-10-28,2015
"PUBLIX SUPERMARKETS, INC.",FL,445110.0,2016-10-06,2016
DEFENSE COMMISSARY AGENCY WEST REGION,HI,445110.0,2011-09-08,2011
KROGER CO. (THE),TN,445110.0,2014-10-28,2014
ALBERTSONS INC,WA,445110.0,2004-05-26,2004
BALES FOR FOODS INC,OR,445110.0,2004-02-06,2004
SUPERIOR GROCERS,CA,445110.0,2016-01-07,2016
JETRO HOLDINGS LLC DBA RESTAURANT DEPOT,IL,445110.0,2011-02-25,2011
"SAFEWAY STORES, INC.",CO,445110.0,2006-11-30,2006
QFC-855,WA,445110.0,2010-12-16,2010
FAIRPLAY FOODS,IL,445110.0,2011-04-07,2011
RALPH'S - COMPTON TRANSPORTATION,CA,445110.0,2003-12-29,2003
"FOOD LION, LLC - STORE #2213",NC,445110.0,2011-11-29,2011
RALPHS GROCERY CO.,CA,445110.0,2016-06-29,2016
DEXTER FRUIT CORPORATION DBA BRAVO SUPERMARKET,RI,445110.0,2004-03-10,2004
CASWELL LIQUIDATION CENTER,ME,445110.0,2003-06-10,2003
WAKEFERN FOOD CORPORATION,NJ,445110.0,2012-10-01,2012
PASTAWORKS LLC,OR,445110.0,2003-09-25,2003
"BRAZILATINO SUPERMARKET, INC.",FL,445110.0,2007-11-29,2007
KROGER LIMITED PARTNERSHIP,VA,445110.0,2016-05-12,2016
"RONETCO SUPERMARKETS, INC.",NJ,445110.0,2011-12-22,2011
ALDI INC.,KY,445110.0,2008-11-21,2008
"MI PUEBLO FOOD CENTER, LLC",CA,445110.0,2014-09-12,2014
"FRIENDLY MARKET CENTER, LIMITED",HI,445110.0,2015-07-20,2015
ARMY AIR FORCE EXCHANGE SERVICE,GU,445110.0,2006-03-01,2006
WAL-MART PUERTO RICO INC,PR,445110.0,2015-04-30,2015
"BOSCO'S DELICATESSEN,INC.DBA LUCCA DELICATESSEN",CA,445110.0,2008-06-19,2008
THE STOP & SHOP SUPERMARKET COMPANY LLC,NY,445110.0,2016-01-07,2016
KROGER LIMITED PARTNERSHIP 1,NC,445110.0,2015-10-05,2015
RICS FOOD CTR,MI,445110.0,2007-02-16,2007
DEFENSE COMMISSARY AGENCY BANGOR,WA,445110.0,2011-02-01,2011
RALPHS GROCERY COMPANY #73- EAST LONG BEACH,CA,445110.0,2008-12-10,2008
SHOPRITE STORE #466,NJ,445110.0,2003-08-07,2003
SAFEWAY # 3525,WA,445110.0,2009-05-08,2009
KROGER LIMITED PARTNERSHIP I DBA KROGER FOOD STORE,KY,445110.0,2008-11-25,2008
MARK HOUSER DBA JAY'S DISCOUNT OF MARION,NC,445110.0,2004-07-30,2004
SHAW'S SUPERMARKETS INC.,VT,445110.0,2011-12-13,2011
PATHMARK STORES INC.,NJ,445110.0,2005-06-01,2005
SUN FOODS,MN,445110.0,2009-10-23,2009
LAMBS INC,OR,445110.0,2003-02-05,2003
WRIGHTS FOODLINER INC,OR,445110.0,2008-07-08,2008
RALPHS GROCERY CO,CA,445110.0,2004-01-06,2004
WALMART DE PUERTO RICO INC HNC SUPERMERCADO AMIGO,PR,445110.0,2009-08-05,2009
SAFEWAY INC,OR,445110.0,2009-03-06,2009
"INGLES MARKETS, INCORPORATED",NC,445110.0,2008-10-02,2008
"KAB ENTERPRISES, INC. ",VI,445110.0,2016-04-12,2016
"SAVE MART SUPERMARKETS, STORE #602",CA,445110.0,2011-11-10,2011
COLMADO CAMPO ALEGRE,PR,445110.0,2016-06-23,2016
TRADER JOES CO,OR,445110.0,2009-03-23,2009
"WOODMAN'S FOOD MARKET, INC.",WI,445110.0,2013-04-24,2013
REDNER'S WAREHOUSE MARKETS,PA,445110.0,2004-08-09,2004
VALLARTA SUPERMARKETS,CA,445110.0,2011-12-30,2011
B & E 2 LLC,OR,445110.0,2007-11-14,2007
ROTH IGA FOODLINER INC,OR,445110.0,2004-09-03,2004
WRIGHTS FOODLINER INC,OR,445110.0,2008-07-11,2008
LA GLORIA MARKETS INC,CA,445110.0,2008-08-21,2008
OCEAN SHORES GENERAL STORE,WA,445110.0,2009-04-29,2009
SHADY MAPLE FARM MARKET,PA,445110.0,2016-06-09,2016
MEXICANA SUPERMARKET,CA,445110.0,2003-11-14,2003
"INGLES MARKETS, INC. DBA SAV-MOR FOODS",NC,445110.0,2005-11-22,2005
"FOOD LION, LLC, STORE #1482",NC,445110.0,2009-09-23,2009
WINN DIXIE WAREHOUSE,SC,445110.0,2005-03-31,2005
"BI-LO, LLC - STORE #633",NC,445110.0,2009-01-27,2009
KENS MARKET INC,WA,445110.0,2010-05-24,2010
99 CENTS ONLY STORES LLC,CA,445110.0,2016-03-22,2016
VALLEY FARM MARKET INC.,PA,445110.0,2014-05-01,2014
"WEIS MARKETS, INC.",MD,445110.0,2004-10-25,2004
CASA DEL MOLE MARKET,CA,445110.0,2015-06-08,2015
"H MART COMPANIES, INC.",NY,445110.0,2016-01-21,2016
"PUBLIX SUPER MARKETS, INC.",FL,445110.0,2016-04-14,2016
MORTON WILLIAMS SUPERMARKET,NY,445110.0,2010-10-26,2010
"GRUPO RAMOS ROSA, INC.",PR,445110.0,2015-09-02,2015
ROTH IGA FOODLINER INCORPORATED,OR,445110.0,2014-07-01,2014
"SUNSET FOOD MART, INC.",IL,445110.0,2012-06-27,2012
AAFES PARADISE EXPRESS,HI,445110.0,2011-09-21,2011
KROGER #616,AR,445110.0,2005-07-06,2005
KOCHERS SUPERMARKET,MI,445110.0,2009-09-02,2009
MARKET BASKET,MA,445110.0,2005-08-08,2005
GREENWOOD MARKET,WA,445110.0,2009-07-28,2009
"J.B. SULLIVAN, INC. DBA SULLIVAN'S FOODS",IL,445110.0,2006-07-28,2006
"SHOP RITE SUPERMARKETS, INC.",NY,445110.0,2011-10-18,2011
TACOMA BOYS,WA,445110.0,2009-02-25,2009
PACIFIC MARKET CORP,OR,445110.0,2010-12-15,2010
ALBERTSONS INC,OR,445110.0,2003-01-08,2003
JERRYS ENTERPRISES INC DBA CUB FOODS EDEN PRAIRIE,MN,445110.0,2007-11-29,2007
DEFENSE COMMISSARY AGENCY,AK,445110.0,2015-03-24,2015
CAP FOODS ADMIN,WA,445110.0,2011-03-09,2011
NAVE INC,PR,445110.0,2015-09-03,2015
SAFEWAY INC,OR,445110.0,2011-01-20,2011
"BOYER'S FOOD MARKETS, INC. - LOCATION 3580",PA,445110.0,2016-02-01,2016
ALDI INC.,IL,445110.0,2015-02-18,2015
INSERRA SUPERMARKET INC,NJ,445110.0,2012-04-10,2012
DEFENSE COMMISSARY AGENCY,ID,445110.0,2004-01-14,2004
"MI PUEBLO FOOD CENTER, LLC",CA,445110.0,2008-12-04,2008
ALBERTSON'S INC.,UT,445110.0,2002-10-08,2002
WINN DIXIE,FL,445110.0,2013-09-11,2013
SUPERMECADO ECONO-MORALES #2,PR,445110.0,2005-05-11,2005
NORTH SPOKANE GROCERY OUTLET,WA,445110.0,2010-12-06,2010
SAFEWAY INC,OR,445110.0,2008-03-17,2008
EUROPA FOOD,WA,445110.0,2012-01-05,2012
FRESH & EASY NEIGHBORHOOD MARKET INC,CA,445110.0,2008-08-18,2008
TRADER JOES CO,OR,445110.0,2005-01-31,2005
KROGER CO,VA,445110.0,2013-07-18,2013
ALBERTSONS LLC,CA,445110.0,2016-10-19,2016
SAFEWAY,AK,445110.0,2016-03-08,2016
KROGER LIMITED PARTNERSHIP,WV,445110.0,2008-06-09,2008
"FOOD LION, LLC - STORE 638",NC,445110.0,2009-09-23,2009
WHOLE FOODS MARKET,CA,445110.0,2011-07-22,2011
SAFEWAY #405,WA,445110.0,2013-03-05,2013
"SAFEWAY, INC. STORE #1899",CA,445110.0,2007-04-27,2007
"SAFEWAY, INC.",CA,445110.0,2012-09-05,2012
BERKELEY BOWL MARKETPLACE,CA,445110.0,2003-06-13,2003
"FIESTA MARKET, INC",IL,445110.0,2012-07-03,2012
"SUPER FRESH FOOD MARKETS OF MARYLAND, INC.",MD,445110.0,2007-09-18,2007
K-VA-T FOOD STORES INC,TN,445110.0,2015-06-30,2015
WAGNERS PRICE SLASHER INC,OR,445110.0,2006-01-06,2006
"DELHAIZE AMERICA, INC. DBA FOOD LION STORE # 02589",NC,445110.0,2008-01-08,2008
EVERYBODYS GROCERY,WA,445110.0,2008-05-02,2008
LHV INC DBA SUPERMERCADOS ECONO LARES,PR,445110.0,2009-09-24,2009
99 CENTS ONLY STORES,CA,445110.0,2009-02-05,2009
"THE KROGER COMPANY, STORE #324",NC,445110.0,2006-06-15,2006
JALOS FOOD ENTERPRISES INC,CA,445110.0,2015-03-03,2015
GROCERY BOYS EMPIRE FOODS,WA,445110.0,2009-07-20,2009
STORE OWNERS INC.DBA FOOD MART,NY,445110.0,2003-05-01,2003
"PARK""N""SHOP FOOD MART,INC.(DBA)PIGGLY WIGGLY STORE",NC,445110.0,2007-02-27,2007
ALBERTSONS INC,OR,445110.0,2003-06-12,2003
STATER BROTHERS MARKET,CA,445110.0,2008-10-20,2008
MAH'S HANDI MARKET INC.,CA,445110.0,2015-05-18,2015
TRI-STAR SUPERMARKET INC,VA,445110.0,2015-01-22,2015
L&P CORPORATION,GU,445110.0,2016-08-22,2016
ROTH IGA FOODLINER,OR,445110.0,2003-09-12,2003
EMPRESAS CORDERO BADILLO INC,PR,445110.0,2010-05-20,2010
TC MARKET,OH,445110.0,2013-06-25,2013
KROGER STORE #657,MI,445110.0,2004-07-12,2004
"WHOLE FOODS, INC.",FL,445110.0,2009-03-23,2009
99 CENTS ONLY STORE,NV,445110.0,2012-08-24,2012
NEW ALBERTSONS INC,OR,445110.0,2011-02-22,2011
MERCADO GUADALAJARA INC,OR,445110.0,2015-05-26,2015
ALDI (N.C.) L.L.C.,NC,445110.0,2009-08-26,2009
"INGLES MARKETS,  INCORPORATED",NC,445110.0,2007-09-18,2007
ALBERTSONS INC,WA,445110.0,2004-05-19,2004
KROGER LIMITED PARTNERSHIP,OH,445110.0,2015-08-19,2015
DEFENSE COMMISSARY AGENCY,CA,445110.0,2012-03-09,2012
MAYWOOD FARMS MARKET,CA,445110.0,2005-06-23,2005
RANDY WILSON & JODIE WILSON,OR,445110.0,2003-10-22,2003
BUYLOW MARKET,CA,445110.0,2015-08-27,2015
"LYONS GROCERY CO., INC.",GA,445110.0,2016-04-12,2016
PUBLIX SUPERMARKETS,SC,445110.0,2005-08-25,2005
KING SOOPERS,CO,445110.0,2013-05-22,2013
RIGON INC,PR,445110.0,2015-04-24,2015
SMITH'S FOOD AND DRUG,UT,445110.0,2015-11-05,2015
COMPASSION INC DBA SAVE-A-LOT,MI,445110.0,2015-12-03,2015
"B & V ENTERPRISES, INC.",CA,445110.0,2016-10-12,2016
ALBERTSONS,CA,445110.0,2016-05-11,2016
ALBERTSONS INC,WA,445110.0,2003-04-10,2003
"WESTERN BEEF OF FLORIDA, LLC.",FL,445110.0,2011-11-01,2011
KEN MARTIN & LYNDA MARTIN,OR,445110.0,2004-10-11,2004
SAFEWAY INC DBA SAFEWAY #2138,CO,445110.0,2007-06-28,2007
JEFFERSON FOODS INC,OR,445110.0,2002-12-16,2002
ANGELI FOODS CO MENOMINEE,MI,445110.0,2012-11-29,2012
SAFEWAY INC. ,HI,445110.0,2014-03-03,2014
O BLARNEYS INC,WA,445110.0,2008-09-30,2008
"HARRIS TEETER, INC.",NC,445110.0,2008-12-18,2008
MAXI FOODS LLC DBA MAXI FOODS SUPERMARKETS #2,CA,445110.0,2013-04-29,2013
JEFFERSON FOODS INC,OR,445110.0,2004-10-11,2004
THE KROGER CO.,OH,445110.0,2013-02-15,2013
FOOD 4 LESS WAREHOUSE STORES #563 ELK GROVE,IL,445110.0,2010-09-28,2010
FELIPE BERRIOS DBA JIMMYS CASH & CARRY,PR,445110.0,2009-05-07,2009
"MB INVESTMENTS, INC. DBA LENA'S FOOD MARKET",WI,445110.0,2003-08-05,2003
ALBERTSONS LLC.,CA,445110.0,2013-12-02,2013
"RICHARDSON'S CHICKEN FARM, INC.",MD,445110.0,2015-10-20,2015
"V POINT SUPER MARKET, INC.",NC,445110.0,2008-05-16,2008
W. HARRIS G.S.C.INC,WA,445110.0,2006-06-22,2006
"SVT, LLC",IL,445110.0,2014-03-06,2014
"MEGA MARTS, LLC",WI,445110.0,2013-03-19,2013
GROCERY OUTLET,CA,445110.0,2015-10-05,2015
"INGLES MARKETS, INCORPORATED - STORE #55",NC,445110.0,2005-11-21,2005
TOM THUMB,CA,445110.0,2006-07-20,2006
"BI-LO, LLC",NC,445110.0,2012-01-10,2012
SMITH'S FOOD & DRUG #394,NV,445110.0,2010-09-29,2010
PAVILIONS,CA,445110.0,2006-03-13,2006
"FRANX SUPER LOW, INC.",IL,445110.0,2006-08-03,2006
EL SUPER,NV,445110.0,2014-05-05,2014
"FOOD LION, LLC",NC,445110.0,2008-09-29,2008
RANCH 99 #1066,CA,445110.0,2011-08-03,2011
FRONTIER IGA,MO,445110.0,2005-08-05,2005
ALBERTSONS STORE 0803,CO,445110.0,2015-04-13,2015
THE KROGER CO.,OH,445110.0,2015-01-28,2015
WRAYS THRIFTWAY,WA,445110.0,2009-03-04,2009
MURPHY GRANT SUPERMARKET CORP.,NJ,445110.0,2014-05-01,2014
SAFEWAY INC,OR,445110.0,2008-11-18,2008
TIDYMAN'S LLC,MT,445110.0,2006-12-14,2006
MARKET BASKET,MA,445110.0,2007-08-21,2007
HOW SOEL INC,OR,445110.0,2005-10-31,2005
"THE GREAT ATLANTIC & PACIFIC TEA COMPANY, INC.",CT,445110.0,2010-08-09,2010
KROGER LP 1,OH,445110.0,2011-01-21,2011
"MARS SUPER MARKETS, INCORPORATED",MD,445110.0,2008-04-04,2008
"WHOLE FOODS MARKET CALIFORNIA, INC.",CA,445110.0,2011-03-10,2011
ILLMATIC CONSTRUCTION,NM,445110.0,2016-05-23,2016
FOOD 4 LESS STORE #312,CA,445110.0,2003-07-29,2003
SUPERMERCADO MR SPECIAL INC,PR,445110.0,2013-07-23,2013
SAN JOSE INTERNATIONAL MARKET INC.,CA,445110.0,2015-12-18,2015
"SHAW'S SUPERMARKETS, INC.",VT,445110.0,2016-01-08,2016
"NAMDOR INC., DBA GRISTEDE'S FOOD INC.",NY,445110.0,2003-03-14,2003
"PAQ, INC. DBA: RANCHO SAN MIGUEL",CA,445110.0,2014-01-31,2014
MILLER'S MARKET,AK,445110.0,2004-09-02,2004
H-E-B,TX,445110.0,2014-02-04,2014
DECA WHIDBEY ISLAND NAS,WA,445110.0,2008-08-01,2008
ALBERTSON'S STORE #2019,MT,445110.0,2011-02-25,2011
PRO'S RANCH MARKET,NM,445110.0,2013-06-18,2013
NEW ALBERTSONS INC.,MT,445110.0,2009-07-21,2009
HARBOR GREENS LLC,WA,445110.0,2016-06-14,2016
"INGLES MARKETS, INCORPORATED",NC,445110.0,2009-08-25,2009
CORDERO BADILLO INC DBA SUPERMERCADO GRANDE,PR,445110.0,2009-11-05,2009
WORLD FOODS LLC,OR,445110.0,2016-07-11,2016
RALPHS FOOD INC,KY,445110.0,2014-03-11,2014
ROCKAWAY SUPERMARKET CORP DBA C-TOWN,NY,445110.0,2006-07-13,2006
C & K EXPRESS LLC,OR,445110.0,2010-07-12,2010
"BI-LO, LLC DBA BI-LO #437",NC,445110.0,2006-05-02,2006
TRADER JOE'S #19,CA,445110.0,2007-11-29,2007
"FOOD GIANT SUPERMARKETS, INC.",KY,445110.0,2006-05-15,2006
GO HOLLYWOOD INC,OR,445110.0,2013-11-25,2013
CHATTANOOGA RESTAURANT SUPPLY CORPORATION,TN,445110.0,2015-01-21,2015
"SHOP RITE OF HUNTERDON COUNTY, INC.",NJ,445110.0,2011-04-05,2011
RALPHS FOOD 4 LESS,CA,445110.0,2015-05-20,2015
"GIANT FOOD STORES, LLC DBA MARTIN'S",VA,445110.0,2009-07-21,2009
KENNEWICK GROCERY OUTLET,WA,445110.0,2012-02-28,2012
SMITH'S FOOD AND DRUG CENTER #392,NV,445110.0,2014-05-28,2014
FOOD LION LLC,MD,445110.0,2005-04-18,2005
SMITH & SON GROCERY,WA,445110.0,2009-05-26,2009
TRIUNFO IMPORT & EXPORT FOOD CORP.,NJ,445110.0,2010-03-31,2010
SAFEWAY,VA,445110.0,2016-09-14,2016
FOOD LION,DE,445110.0,2006-03-31,2006
"PUEBLO SUPERMARKET -SUB BASE (WORLD FRESH MARKET, LLC)",VI,445110.0,2013-11-21,2013
"SHOPRITE SUPERMARKETS, INC.",NY,445110.0,2003-04-11,2003
FOOD LION INC,NC,445110.0,2007-05-15,2007
"LA MORENITA MARKET NO. 3, INC.",CA,445110.0,2012-12-20,2012
FADEL BROTHERS INC DBA VALLEY MARKET #4,CA,445110.0,2006-01-19,2006
LORENZO'S TOWN & COUNTRY MARKET,CA,445110.0,2005-09-26,2005
WESTSIDE SPARKLE MARKET,OH,445110.0,2010-07-29,2010
JEWEL OSCO,IL,445110.0,2016-04-21,2016
SAFEWAY INC,CA,445110.0,2016-01-25,2016
"FAIRWAY FOODS, INC.",MS,445110.0,2010-11-18,2010
M & R SUPER MARKET,WA,445110.0,2011-01-04,2011
"SUPERVALU OPERATIONS, INC.",MT,445110.0,2006-12-09,2006
"INSERRA SUPERMARKETS, INC.",NJ,445110.0,2014-02-28,2014
STATER BROTHERS,CA,445110.0,2010-06-14,2010
"FOOD LION, LLC",MD,445110.0,2014-10-01,2014
WAKEFERN FOOD CORPORATION,NJ,445110.0,2012-12-07,2012
EUROPA FOODS,WA,445110.0,2009-12-09,2009
RALEY'S BEL AIR,CA,445110.0,2005-04-29,2005
WAL-MART OF PUERTO RICO,PR,445110.0,2014-11-21,2014
TOPS FRIENDLY MARKETS STORE #238,NY,445110.0,2010-10-28,2010
TRADER JOE'S,CA,445110.0,2003-03-28,2003
MORTON COUNTRY MARKET,WA,445110.0,2009-05-19,2009
FIESTA MARKET,CA,445110.0,2013-10-16,2013
THE KROGER COMPANY,TN,445110.0,2008-09-19,2008
NOB HILL FOODS SUPERMARKET #623,CA,445110.0,2003-08-01,2003
"FOOD LION, LLC",NC,445110.0,2008-08-26,2008
DEFENSE COMMISSARY AGENCY,CA,445110.0,2014-01-24,2014
